day,price,sub_category,main_category
2017-05-23,54750,Bawang Putih Ukuran Sedang,Bawang Putih
2017-05-24,54850,Bawang Putih Ukuran Sedang,Bawang Putih
2017-05-26,56150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-05-29,55350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-05-30,54750,Bawang Putih Ukuran Sedang,Bawang Putih
2017-05-31,54200,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-02,53350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-05,52800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-06,52850,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-07,52250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-08,51000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-09,51700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-12,49700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-13,48900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-14,47950,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-15,46750,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-16,46600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-19,44300,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-20,43700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-21,42600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-22,42500,Bawang Putih Ukuran Sedang,Bawang Putih
2017-06-23,66250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-03,39400,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-04,38600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-05,38750,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-06,38050,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-07,37900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-10,36450,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-11,36350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-12,36400,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-13,36250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-14,36150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-17,36000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-18,35850,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-19,35800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-20,35150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-21,35500,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-24,35000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-25,35100,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-26,35050,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-27,35100,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-28,34900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-07-31,34150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-01,34100,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-02,33950,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-03,33950,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-04,33750,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-07,33150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-08,32650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-09,32500,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-10,32350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-11,32200,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-14,31550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-15,31450,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-16,31250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-18,30900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-21,30150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-22,30100,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-23,29900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-24,30000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-25,29550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-28,29150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-29,29250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-30,29250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-08-31,29300,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-04,29150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-05,28950,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-06,28850,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-07,28800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-08,28500,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-11,28350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-12,28150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-13,28100,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-14,28050,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-15,28000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-18,27800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-19,27700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-20,27550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-22,27350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-25,26950,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-26,26900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-27,26800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-28,26600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-09-29,26900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-02,26350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-03,26200,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-04,26000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-05,26000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-06,25800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-09,25200,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-10,25150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-11,25050,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-12,24900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-13,24900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-16,24700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-17,24550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-18,24400,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-19,24350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-20,24450,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-23,24250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-24,24150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-25,24150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-26,24000,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-27,23700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-30,23900,Bawang Putih Ukuran Sedang,Bawang Putih
2017-10-31,23850,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-01,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-02,23650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-03,23600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-06,23650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-07,23800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-08,23200,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-09,23550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-10,23700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-13,24150,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-14,24200,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-15,24350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-16,24350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-17,24500,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-20,24800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-21,24850,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-22,24800,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-23,24550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-24,24850,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-27,24650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-28,24650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-29,24750,Bawang Putih Ukuran Sedang,Bawang Putih
2017-11-30,24700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-01,28050,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-04,24700,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-05,24750,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-06,24600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-07,24650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-08,24650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-11,24650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-12,24600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-13,24650,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-14,24600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-15,24600,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-18,24550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-19,24550,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-20,24500,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-21,24450,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-22,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-27,24350,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-28,24300,Bawang Putih Ukuran Sedang,Bawang Putih
2017-12-29,24250,Bawang Putih Ukuran Sedang,Bawang Putih
2017-01-03,43050,Cabai Merah,Cabai Merah
2017-01-04,42400,Cabai Merah,Cabai Merah
2017-01-05,42000,Cabai Merah,Cabai Merah
2017-01-06,42150,Cabai Merah,Cabai Merah
2017-01-09,43800,Cabai Merah,Cabai Merah
2017-01-10,45150,Cabai Merah,Cabai Merah
2017-01-11,45250,Cabai Merah,Cabai Merah
2017-01-12,44600,Cabai Merah,Cabai Merah
2017-01-13,44300,Cabai Merah,Cabai Merah
2017-01-16,42800,Cabai Merah,Cabai Merah
2017-01-17,42700,Cabai Merah,Cabai Merah
2017-01-18,42800,Cabai Merah,Cabai Merah
2017-01-19,42950,Cabai Merah,Cabai Merah
2017-01-20,42750,Cabai Merah,Cabai Merah
2017-01-23,44050,Cabai Merah,Cabai Merah
2017-01-24,44850,Cabai Merah,Cabai Merah
2017-01-25,44400,Cabai Merah,Cabai Merah
2017-01-26,44850,Cabai Merah,Cabai Merah
2017-01-27,44550,Cabai Merah,Cabai Merah
2017-01-30,45950,Cabai Merah,Cabai Merah
2017-01-31,45800,Cabai Merah,Cabai Merah
2017-02-01,46550,Cabai Merah,Cabai Merah
2017-02-02,47050,Cabai Merah,Cabai Merah
2017-02-03,46500,Cabai Merah,Cabai Merah
2017-02-06,47500,Cabai Merah,Cabai Merah
2017-02-07,47350,Cabai Merah,Cabai Merah
2017-02-08,47500,Cabai Merah,Cabai Merah
2017-02-09,46850,Cabai Merah,Cabai Merah
2017-02-10,46500,Cabai Merah,Cabai Merah
2017-02-13,43200,Cabai Merah,Cabai Merah
2017-02-14,42650,Cabai Merah,Cabai Merah
2017-02-15,41450,Cabai Merah,Cabai Merah
2017-02-16,42550,Cabai Merah,Cabai Merah
2017-02-17,42150,Cabai Merah,Cabai Merah
2017-02-20,41250,Cabai Merah,Cabai Merah
2017-02-21,41450,Cabai Merah,Cabai Merah
2017-02-22,40750,Cabai Merah,Cabai Merah
2017-02-23,40150,Cabai Merah,Cabai Merah
2017-02-24,39400,Cabai Merah,Cabai Merah
2017-02-27,39400,Cabai Merah,Cabai Merah
2017-02-28,38900,Cabai Merah,Cabai Merah
2017-03-01,38050,Cabai Merah,Cabai Merah
2017-03-02,38450,Cabai Merah,Cabai Merah
2017-03-03,38200,Cabai Merah,Cabai Merah
2017-03-06,40800,Cabai Merah,Cabai Merah
2017-03-07,41150,Cabai Merah,Cabai Merah
2017-03-08,40850,Cabai Merah,Cabai Merah
2017-03-09,41000,Cabai Merah,Cabai Merah
2017-03-10,40950,Cabai Merah,Cabai Merah
2017-03-13,40100,Cabai Merah,Cabai Merah
2017-03-14,39350,Cabai Merah,Cabai Merah
2017-03-15,39400,Cabai Merah,Cabai Merah
2017-03-16,38700,Cabai Merah,Cabai Merah
2017-03-17,38350,Cabai Merah,Cabai Merah
2017-03-20,38000,Cabai Merah,Cabai Merah
2017-03-21,38000,Cabai Merah,Cabai Merah
2017-03-22,37450,Cabai Merah,Cabai Merah
2017-03-23,37100,Cabai Merah,Cabai Merah
2017-03-24,36800,Cabai Merah,Cabai Merah
2017-03-27,36650,Cabai Merah,Cabai Merah
2017-03-29,35700,Cabai Merah,Cabai Merah
2017-03-30,35150,Cabai Merah,Cabai Merah
2017-03-31,34750,Cabai Merah,Cabai Merah
2017-04-03,34650,Cabai Merah,Cabai Merah
2017-04-04,33850,Cabai Merah,Cabai Merah
2017-04-05,34050,Cabai Merah,Cabai Merah
2017-04-06,33550,Cabai Merah,Cabai Merah
2017-04-07,33400,Cabai Merah,Cabai Merah
2017-04-10,33700,Cabai Merah,Cabai Merah
2017-04-11,33950,Cabai Merah,Cabai Merah
2017-04-12,33800,Cabai Merah,Cabai Merah
2017-04-13,33700,Cabai Merah,Cabai Merah
2017-04-17,32550,Cabai Merah,Cabai Merah
2017-04-18,32450,Cabai Merah,Cabai Merah
2017-04-19,32300,Cabai Merah,Cabai Merah
2017-04-20,32300,Cabai Merah,Cabai Merah
2017-04-21,32000,Cabai Merah,Cabai Merah
2017-04-25,31600,Cabai Merah,Cabai Merah
2017-04-26,31950,Cabai Merah,Cabai Merah
2017-04-27,31900,Cabai Merah,Cabai Merah
2017-04-28,31900,Cabai Merah,Cabai Merah
2017-05-02,31700,Cabai Merah,Cabai Merah
2017-05-03,31650,Cabai Merah,Cabai Merah
2017-05-04,31750,Cabai Merah,Cabai Merah
2017-05-05,31900,Cabai Merah,Cabai Merah
2017-05-08,32900,Cabai Merah,Cabai Merah
2017-05-09,33150,Cabai Merah,Cabai Merah
2017-05-10,33400,Cabai Merah,Cabai Merah
2017-05-12,33300,Cabai Merah,Cabai Merah
2017-05-15,33300,Cabai Merah,Cabai Merah
2017-05-16,33250,Cabai Merah,Cabai Merah
2017-05-17,33350,Cabai Merah,Cabai Merah
2017-05-18,33250,Cabai Merah,Cabai Merah
2017-05-19,32750,Cabai Merah,Cabai Merah
2017-05-22,32500,Cabai Merah,Cabai Merah
2017-05-23,32400,Cabai Merah,Cabai Merah
2017-05-24,33050,Cabai Merah,Cabai Merah
2017-05-26,34450,Cabai Merah,Cabai Merah
2017-05-29,34850,Cabai Merah,Cabai Merah
2017-05-30,34050,Cabai Merah,Cabai Merah
2017-05-31,33650,Cabai Merah,Cabai Merah
2017-06-02,32300,Cabai Merah,Cabai Merah
2017-06-05,31200,Cabai Merah,Cabai Merah
2017-06-06,30150,Cabai Merah,Cabai Merah
2017-06-07,29600,Cabai Merah,Cabai Merah
2017-06-08,28150,Cabai Merah,Cabai Merah
2017-06-09,28500,Cabai Merah,Cabai Merah
2017-06-12,28350,Cabai Merah,Cabai Merah
2017-06-13,28100,Cabai Merah,Cabai Merah
2017-06-14,28350,Cabai Merah,Cabai Merah
2017-06-15,27950,Cabai Merah,Cabai Merah
2017-06-16,28700,Cabai Merah,Cabai Merah
2017-06-19,30250,Cabai Merah,Cabai Merah
2017-06-20,31200,Cabai Merah,Cabai Merah
2017-06-21,33500,Cabai Merah,Cabai Merah
2017-06-22,35850,Cabai Merah,Cabai Merah
2017-06-23,32250,Cabai Merah,Cabai Merah
2017-07-03,32450,Cabai Merah,Cabai Merah
2017-07-04,32350,Cabai Merah,Cabai Merah
2017-07-05,32350,Cabai Merah,Cabai Merah
2017-07-06,32000,Cabai Merah,Cabai Merah
2017-07-07,31700,Cabai Merah,Cabai Merah
2017-07-10,32450,Cabai Merah,Cabai Merah
2017-07-11,32200,Cabai Merah,Cabai Merah
2017-07-12,32200,Cabai Merah,Cabai Merah
2017-07-13,31900,Cabai Merah,Cabai Merah
2017-07-14,31900,Cabai Merah,Cabai Merah
2017-07-17,32100,Cabai Merah,Cabai Merah
2017-07-18,31950,Cabai Merah,Cabai Merah
2017-07-19,32000,Cabai Merah,Cabai Merah
2017-07-20,31800,Cabai Merah,Cabai Merah
2017-07-21,32350,Cabai Merah,Cabai Merah
2017-07-24,33000,Cabai Merah,Cabai Merah
2017-07-25,32950,Cabai Merah,Cabai Merah
2017-07-26,33000,Cabai Merah,Cabai Merah
2017-07-27,32900,Cabai Merah,Cabai Merah
2017-07-28,32800,Cabai Merah,Cabai Merah
2017-07-31,32400,Cabai Merah,Cabai Merah
2017-08-01,32600,Cabai Merah,Cabai Merah
2017-08-02,32750,Cabai Merah,Cabai Merah
2017-08-03,32850,Cabai Merah,Cabai Merah
2017-08-04,32650,Cabai Merah,Cabai Merah
2017-08-07,33100,Cabai Merah,Cabai Merah
2017-08-08,33000,Cabai Merah,Cabai Merah
2017-08-09,32700,Cabai Merah,Cabai Merah
2017-08-10,32400,Cabai Merah,Cabai Merah
2017-08-11,32850,Cabai Merah,Cabai Merah
2017-08-14,31900,Cabai Merah,Cabai Merah
2017-08-15,31800,Cabai Merah,Cabai Merah
2017-08-16,31750,Cabai Merah,Cabai Merah
2017-08-18,31250,Cabai Merah,Cabai Merah
2017-08-21,31650,Cabai Merah,Cabai Merah
2017-08-22,31750,Cabai Merah,Cabai Merah
2017-08-23,31600,Cabai Merah,Cabai Merah
2017-08-24,31450,Cabai Merah,Cabai Merah
2017-08-25,31150,Cabai Merah,Cabai Merah
2017-08-28,31500,Cabai Merah,Cabai Merah
2017-08-29,32150,Cabai Merah,Cabai Merah
2017-08-30,33250,Cabai Merah,Cabai Merah
2017-08-31,34350,Cabai Merah,Cabai Merah
2017-09-04,34850,Cabai Merah,Cabai Merah
2017-09-05,33750,Cabai Merah,Cabai Merah
2017-09-06,33200,Cabai Merah,Cabai Merah
2017-09-07,32700,Cabai Merah,Cabai Merah
2017-09-08,32200,Cabai Merah,Cabai Merah
2017-09-11,32550,Cabai Merah,Cabai Merah
2017-09-12,31900,Cabai Merah,Cabai Merah
2017-09-13,32150,Cabai Merah,Cabai Merah
2017-09-14,32300,Cabai Merah,Cabai Merah
2017-09-15,32150,Cabai Merah,Cabai Merah
2017-09-18,32300,Cabai Merah,Cabai Merah
2017-09-19,32050,Cabai Merah,Cabai Merah
2017-09-20,31950,Cabai Merah,Cabai Merah
2017-09-22,31400,Cabai Merah,Cabai Merah
2017-09-25,30950,Cabai Merah,Cabai Merah
2017-09-26,30900,Cabai Merah,Cabai Merah
2017-09-27,30800,Cabai Merah,Cabai Merah
2017-09-28,30850,Cabai Merah,Cabai Merah
2017-09-29,31350,Cabai Merah,Cabai Merah
2017-10-02,32450,Cabai Merah,Cabai Merah
2017-10-03,33050,Cabai Merah,Cabai Merah
2017-10-04,33350,Cabai Merah,Cabai Merah
2017-10-05,33350,Cabai Merah,Cabai Merah
2017-10-06,33800,Cabai Merah,Cabai Merah
2017-10-09,34250,Cabai Merah,Cabai Merah
2017-10-10,34600,Cabai Merah,Cabai Merah
2017-10-11,34250,Cabai Merah,Cabai Merah
2017-10-12,34100,Cabai Merah,Cabai Merah
2017-10-13,33750,Cabai Merah,Cabai Merah
2017-10-16,33100,Cabai Merah,Cabai Merah
2017-10-17,32900,Cabai Merah,Cabai Merah
2017-10-18,32800,Cabai Merah,Cabai Merah
2017-10-19,32550,Cabai Merah,Cabai Merah
2017-10-20,32350,Cabai Merah,Cabai Merah
2017-10-23,30900,Cabai Merah,Cabai Merah
2017-10-24,31100,Cabai Merah,Cabai Merah
2017-10-25,31050,Cabai Merah,Cabai Merah
2017-10-26,30950,Cabai Merah,Cabai Merah
2017-10-27,30100,Cabai Merah,Cabai Merah
2017-10-30,30700,Cabai Merah,Cabai Merah
2017-10-31,30700,Cabai Merah,Cabai Merah
2017-11-01,31350,Cabai Merah,Cabai Merah
2017-11-02,30950,Cabai Merah,Cabai Merah
2017-11-03,31000,Cabai Merah,Cabai Merah
2017-11-06,32650,Cabai Merah,Cabai Merah
2017-11-07,33600,Cabai Merah,Cabai Merah
2017-11-08,32850,Cabai Merah,Cabai Merah
2017-11-09,33150,Cabai Merah,Cabai Merah
2017-11-10,33050,Cabai Merah,Cabai Merah
2017-11-13,34550,Cabai Merah,Cabai Merah
2017-11-14,34650,Cabai Merah,Cabai Merah
2017-11-15,34700,Cabai Merah,Cabai Merah
2017-11-16,34650,Cabai Merah,Cabai Merah
2017-11-17,34800,Cabai Merah,Cabai Merah
2017-11-20,35900,Cabai Merah,Cabai Merah
2017-11-21,35850,Cabai Merah,Cabai Merah
2017-11-22,36050,Cabai Merah,Cabai Merah
2017-11-23,36000,Cabai Merah,Cabai Merah
2017-11-24,35800,Cabai Merah,Cabai Merah
2017-11-27,37200,Cabai Merah,Cabai Merah
2017-11-28,36650,Cabai Merah,Cabai Merah
2017-11-29,36900,Cabai Merah,Cabai Merah
2017-11-30,37100,Cabai Merah,Cabai Merah
2017-12-01,34550,Cabai Merah,Cabai Merah
2017-12-04,37700,Cabai Merah,Cabai Merah
2017-12-05,37700,Cabai Merah,Cabai Merah
2017-12-06,37700,Cabai Merah,Cabai Merah
2017-12-07,37400,Cabai Merah,Cabai Merah
2017-12-08,37100,Cabai Merah,Cabai Merah
2017-12-11,35900,Cabai Merah,Cabai Merah
2017-12-12,35450,Cabai Merah,Cabai Merah
2017-12-13,35250,Cabai Merah,Cabai Merah
2017-12-14,35000,Cabai Merah,Cabai Merah
2017-12-15,35000,Cabai Merah,Cabai Merah
2017-12-18,35700,Cabai Merah,Cabai Merah
2017-12-19,35050,Cabai Merah,Cabai Merah
2017-12-20,35050,Cabai Merah,Cabai Merah
2017-12-21,35400,Cabai Merah,Cabai Merah
2017-12-22,36150,Cabai Merah,Cabai Merah
2017-12-27,37800,Cabai Merah,Cabai Merah
2017-12-28,37950,Cabai Merah,Cabai Merah
2017-12-29,37450,Cabai Merah,Cabai Merah
2017-01-03,41100,Cabai Merah Besar,Cabai Merah
2017-01-04,40900,Cabai Merah Besar,Cabai Merah
2017-01-05,40450,Cabai Merah Besar,Cabai Merah
2017-01-06,40200,Cabai Merah Besar,Cabai Merah
2017-01-09,40750,Cabai Merah Besar,Cabai Merah
2017-01-10,41450,Cabai Merah Besar,Cabai Merah
2017-01-11,42000,Cabai Merah Besar,Cabai Merah
2017-01-12,41300,Cabai Merah Besar,Cabai Merah
2017-01-13,41500,Cabai Merah Besar,Cabai Merah
2017-01-16,39950,Cabai Merah Besar,Cabai Merah
2017-01-17,39550,Cabai Merah Besar,Cabai Merah
2017-01-18,39700,Cabai Merah Besar,Cabai Merah
2017-01-19,39500,Cabai Merah Besar,Cabai Merah
2017-01-20,39200,Cabai Merah Besar,Cabai Merah
2017-01-23,40050,Cabai Merah Besar,Cabai Merah
2017-01-24,40950,Cabai Merah Besar,Cabai Merah
2017-01-25,41050,Cabai Merah Besar,Cabai Merah
2017-01-26,41150,Cabai Merah Besar,Cabai Merah
2017-01-27,41600,Cabai Merah Besar,Cabai Merah
2017-01-30,43700,Cabai Merah Besar,Cabai Merah
2017-01-31,43250,Cabai Merah Besar,Cabai Merah
2017-02-01,44300,Cabai Merah Besar,Cabai Merah
2017-02-02,44800,Cabai Merah Besar,Cabai Merah
2017-02-03,43850,Cabai Merah Besar,Cabai Merah
2017-02-06,45000,Cabai Merah Besar,Cabai Merah
2017-02-07,44900,Cabai Merah Besar,Cabai Merah
2017-02-08,44800,Cabai Merah Besar,Cabai Merah
2017-02-09,44400,Cabai Merah Besar,Cabai Merah
2017-02-10,44050,Cabai Merah Besar,Cabai Merah
2017-02-13,41850,Cabai Merah Besar,Cabai Merah
2017-02-14,41300,Cabai Merah Besar,Cabai Merah
2017-02-15,41450,Cabai Merah Besar,Cabai Merah
2017-02-16,41600,Cabai Merah Besar,Cabai Merah
2017-02-17,41050,Cabai Merah Besar,Cabai Merah
2017-02-20,40050,Cabai Merah Besar,Cabai Merah
2017-02-21,40000,Cabai Merah Besar,Cabai Merah
2017-02-22,39700,Cabai Merah Besar,Cabai Merah
2017-02-23,39050,Cabai Merah Besar,Cabai Merah
2017-02-24,38400,Cabai Merah Besar,Cabai Merah
2017-02-27,38450,Cabai Merah Besar,Cabai Merah
2017-02-28,37950,Cabai Merah Besar,Cabai Merah
2017-03-01,37200,Cabai Merah Besar,Cabai Merah
2017-03-02,37650,Cabai Merah Besar,Cabai Merah
2017-03-03,37300,Cabai Merah Besar,Cabai Merah
2017-03-06,38950,Cabai Merah Besar,Cabai Merah
2017-03-07,38750,Cabai Merah Besar,Cabai Merah
2017-03-08,38600,Cabai Merah Besar,Cabai Merah
2017-03-09,38700,Cabai Merah Besar,Cabai Merah
2017-03-10,38800,Cabai Merah Besar,Cabai Merah
2017-03-13,38100,Cabai Merah Besar,Cabai Merah
2017-03-14,38050,Cabai Merah Besar,Cabai Merah
2017-03-15,38100,Cabai Merah Besar,Cabai Merah
2017-03-16,37300,Cabai Merah Besar,Cabai Merah
2017-03-17,36950,Cabai Merah Besar,Cabai Merah
2017-03-20,36450,Cabai Merah Besar,Cabai Merah
2017-03-21,36850,Cabai Merah Besar,Cabai Merah
2017-03-22,36050,Cabai Merah Besar,Cabai Merah
2017-03-23,36150,Cabai Merah Besar,Cabai Merah
2017-03-24,35900,Cabai Merah Besar,Cabai Merah
2017-03-27,36350,Cabai Merah Besar,Cabai Merah
2017-03-29,35800,Cabai Merah Besar,Cabai Merah
2017-03-30,35200,Cabai Merah Besar,Cabai Merah
2017-03-31,35200,Cabai Merah Besar,Cabai Merah
2017-04-03,34950,Cabai Merah Besar,Cabai Merah
2017-04-04,34350,Cabai Merah Besar,Cabai Merah
2017-04-05,34650,Cabai Merah Besar,Cabai Merah
2017-04-06,33750,Cabai Merah Besar,Cabai Merah
2017-04-07,33750,Cabai Merah Besar,Cabai Merah
2017-04-10,34900,Cabai Merah Besar,Cabai Merah
2017-04-11,34950,Cabai Merah Besar,Cabai Merah
2017-04-12,35000,Cabai Merah Besar,Cabai Merah
2017-04-13,34900,Cabai Merah Besar,Cabai Merah
2017-04-17,34450,Cabai Merah Besar,Cabai Merah
2017-04-18,34750,Cabai Merah Besar,Cabai Merah
2017-04-19,34800,Cabai Merah Besar,Cabai Merah
2017-04-20,34950,Cabai Merah Besar,Cabai Merah
2017-04-21,34600,Cabai Merah Besar,Cabai Merah
2017-04-25,34800,Cabai Merah Besar,Cabai Merah
2017-04-26,36250,Cabai Merah Besar,Cabai Merah
2017-04-27,35250,Cabai Merah Besar,Cabai Merah
2017-04-28,35050,Cabai Merah Besar,Cabai Merah
2017-05-02,35100,Cabai Merah Besar,Cabai Merah
